setting,classifier,rate
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-hu1980.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,72.16
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-hututu.dat'), ('transversal', 'neutral-legendre.dat')]",KNN_manhattam,81.44
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-hututu.dat'), ('transversal', 'neutral-chebyshev.dat')]",KNN_manhattam,80.41
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-hututu.dat'), ('transversal', 'neutral-zernike.dat')]",MLP,60.31
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-hututu.dat'), ('whole', 'neutral-hu1980.dat')]",KNN_manhattam,79.9
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-hututu.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,79.38
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-hututu.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,80.41
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-hututu.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_manhattam,79.9
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-hututu.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,85.05
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-legendre.dat'), ('transversal', 'neutral-chebyshev.dat')]",KNN_manhattam,77.84
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-legendre.dat'), ('transversal', 'neutral-zernike.dat')]",KNN_manhattam,62.89
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-legendre.dat'), ('whole', 'neutral-hu1980.dat')]",KNN_manhattam,81.44
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-legendre.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,81.96
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-legendre.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,81.96
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-legendre.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_manhattam,81.44
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-legendre.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,86.6
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-chebyshev.dat'), ('transversal', 'neutral-zernike.dat')]",KNN_manhattam,61.86
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-chebyshev.dat'), ('whole', 'neutral-hu1980.dat')]",KNN_manhattam,78.87
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-chebyshev.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,79.9
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-chebyshev.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,77.32
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-chebyshev.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_manhattam,75.77
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-chebyshev.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,84.54
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-zernike.dat'), ('whole', 'neutral-hu1980.dat')]",MLP,47.94
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-zernike.dat'), ('whole', 'neutral-hututu.dat')]",MLP,50.52
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-zernike.dat'), ('whole', 'neutral-legendre.dat')]",KNN_euclidean,52.58
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-zernike.dat'), ('whole', 'neutral-chebyshev.dat')]",MLP,52.06
"[('radial', 'neutral-hututu.dat'), ('transversal', 'neutral-zernike.dat'), ('whole', 'neutral-zernike.dat')]",MLP,46.39
"[('radial', 'neutral-hututu.dat'), ('whole', 'neutral-hu1980.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,77.84
"[('radial', 'neutral-hututu.dat'), ('whole', 'neutral-hu1980.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,78.87
"[('radial', 'neutral-hututu.dat'), ('whole', 'neutral-hu1980.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_manhattam,76.8
"[('radial', 'neutral-hututu.dat'), ('whole', 'neutral-hu1980.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,70.1
"[('radial', 'neutral-hututu.dat'), ('whole', 'neutral-hututu.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,78.87
"[('radial', 'neutral-hututu.dat'), ('whole', 'neutral-hututu.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_manhattam,77.32
"[('radial', 'neutral-hututu.dat'), ('whole', 'neutral-hututu.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,78.35
"[('radial', 'neutral-hututu.dat'), ('whole', 'neutral-legendre.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_euclidean,75.77
"[('radial', 'neutral-hututu.dat'), ('whole', 'neutral-legendre.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,80.41
"[('radial', 'neutral-hututu.dat'), ('whole', 'neutral-chebyshev.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,79.9
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('radial', 'neutral-zernike.dat')]",KNN_manhattam,69.07
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('sagittal', 'neutral-hu1980.dat')]",KNN_manhattam,73.71
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('sagittal', 'neutral-hututu.dat')]",MLP,74.74
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('sagittal', 'neutral-legendre.dat')]",MLP,73.71
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('sagittal', 'neutral-chebyshev.dat')]",MLP,76.8
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('sagittal', 'neutral-zernike.dat')]",KNN_manhattam,58.76
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('transversal', 'neutral-hu1980.dat')]",KNN_manhattam,75.26
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('transversal', 'neutral-hututu.dat')]",KNN_manhattam,77.32
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('transversal', 'neutral-legendre.dat')]",KNN_manhattam,76.29
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('transversal', 'neutral-chebyshev.dat')]",KNN_manhattam,72.68
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('transversal', 'neutral-zernike.dat')]",KNN_manhattam,60.82
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('whole', 'neutral-hu1980.dat')]",MLP,72.16
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,74.74
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,73.2
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_manhattam,71.65
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-chebyshev.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,74.74
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('sagittal', 'neutral-hu1980.dat')]",KNN_manhattam,57.22
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('sagittal', 'neutral-hututu.dat')]",KNN_manhattam,64.95
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('sagittal', 'neutral-legendre.dat')]",KNN_manhattam,70.1
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('sagittal', 'neutral-chebyshev.dat')]",KNN_manhattam,68.56
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('sagittal', 'neutral-zernike.dat')]",KNN_euclidean,41.75
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('transversal', 'neutral-hu1980.dat')]",KNN_manhattam,60.31
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('transversal', 'neutral-hututu.dat')]",KNN_manhattam,70.1
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('transversal', 'neutral-legendre.dat')]",KNN_manhattam,71.65
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('transversal', 'neutral-chebyshev.dat')]",KNN_manhattam,69.59
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('transversal', 'neutral-zernike.dat')]",KNN_euclidean,45.36
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('whole', 'neutral-hu1980.dat')]",KNN_manhattam,55.67
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,60.31
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,60.82
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_manhattam,60.82
"[('radial', 'neutral-legendre.dat'), ('radial', 'neutral-zernike.dat'), ('whole', 'neutral-zernike.dat')]",MLP,49.48
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('sagittal', 'neutral-hututu.dat')]",KNN_manhattam,73.2
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('sagittal', 'neutral-legendre.dat')]",MLP,75.26
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('sagittal', 'neutral-chebyshev.dat')]",MLP,75.26
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('sagittal', 'neutral-zernike.dat')]",KNN_manhattam,47.94
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('transversal', 'neutral-hu1980.dat')]",KNN_manhattam,75.77
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('transversal', 'neutral-hututu.dat')]",KNN_manhattam,82.99
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('transversal', 'neutral-legendre.dat')]",KNN_manhattam,78.87
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('transversal', 'neutral-chebyshev.dat')]",KNN_manhattam,73.71
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('transversal', 'neutral-zernike.dat')]",MLP,53.09
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('whole', 'neutral-hu1980.dat')]",KNN_manhattam,72.68
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,78.35
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,72.16
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('whole', 'neutral-chebyshev.dat')]",MLP,72.68
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hu1980.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,77.32
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hututu.dat'), ('sagittal', 'neutral-legendre.dat')]",KNN_manhattam,74.23
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hututu.dat'), ('sagittal', 'neutral-chebyshev.dat')]",MLP,73.71
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hututu.dat'), ('sagittal', 'neutral-zernike.dat')]",KNN_manhattam,56.7
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hututu.dat'), ('transversal', 'neutral-hu1980.dat')]",KNN_manhattam,73.71
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hututu.dat'), ('transversal', 'neutral-hututu.dat')]",KNN_manhattam,80.41
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hututu.dat'), ('transversal', 'neutral-legendre.dat')]",KNN_manhattam,77.84
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hututu.dat'), ('transversal', 'neutral-chebyshev.dat')]",KNN_manhattam,74.74
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hututu.dat'), ('transversal', 'neutral-zernike.dat')]",MLP,58.76
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hututu.dat'), ('whole', 'neutral-hu1980.dat')]",KNN_manhattam,72.16
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hututu.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,74.23
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hututu.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,72.16
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hututu.dat'), ('whole', 'neutral-chebyshev.dat')]",MLP,71.65
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-hututu.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,80.41
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-legendre.dat'), ('sagittal', 'neutral-chebyshev.dat')]",MLP,76.29
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-legendre.dat'), ('sagittal', 'neutral-zernike.dat')]",KNN_manhattam,59.79
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-legendre.dat'), ('transversal', 'neutral-hu1980.dat')]",KNN_manhattam,76.29
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-legendre.dat'), ('transversal', 'neutral-hututu.dat')]",KNN_manhattam,80.41
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-legendre.dat'), ('transversal', 'neutral-legendre.dat')]",MLP,77.84
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-legendre.dat'), ('transversal', 'neutral-chebyshev.dat')]",MLP,78.35
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-legendre.dat'), ('transversal', 'neutral-zernike.dat')]",KNN_manhattam,63.4
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-legendre.dat'), ('whole', 'neutral-hu1980.dat')]",MLP,75.26
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-legendre.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,76.29
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-legendre.dat'), ('whole', 'neutral-legendre.dat')]",MLP,76.29
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-legendre.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_manhattam,73.2
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-legendre.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,79.38
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-chebyshev.dat'), ('sagittal', 'neutral-zernike.dat')]",KNN_manhattam,59.79
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-chebyshev.dat'), ('transversal', 'neutral-hu1980.dat')]",MLP,75.77
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-chebyshev.dat'), ('transversal', 'neutral-hututu.dat')]",MLP,80.41
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-chebyshev.dat'), ('transversal', 'neutral-legendre.dat')]",MLP,78.87
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-chebyshev.dat'), ('transversal', 'neutral-chebyshev.dat')]",MLP,76.8
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-chebyshev.dat'), ('transversal', 'neutral-zernike.dat')]",KNN_manhattam,60.82
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-chebyshev.dat'), ('whole', 'neutral-hu1980.dat')]",MLP,77.84
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-chebyshev.dat'), ('whole', 'neutral-hututu.dat')]",MLP,75.26
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-chebyshev.dat'), ('whole', 'neutral-legendre.dat')]",MLP,76.8
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-chebyshev.dat'), ('whole', 'neutral-chebyshev.dat')]",MLP,75.77
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-chebyshev.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,79.9
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-zernike.dat'), ('transversal', 'neutral-hu1980.dat')]",KNN_manhattam,50.0
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-zernike.dat'), ('transversal', 'neutral-hututu.dat')]",KNN_manhattam,62.37
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-zernike.dat'), ('transversal', 'neutral-legendre.dat')]",KNN_manhattam,63.92
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-zernike.dat'), ('transversal', 'neutral-chebyshev.dat')]",KNN_manhattam,59.28
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-zernike.dat'), ('transversal', 'neutral-zernike.dat')]",MLP,42.27
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-zernike.dat'), ('whole', 'neutral-hu1980.dat')]",MLP,50.0
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-zernike.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,50.0
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-zernike.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,51.55
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-zernike.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_manhattam,51.03
"[('radial', 'neutral-legendre.dat'), ('sagittal', 'neutral-zernike.dat'), ('whole', 'neutral-zernike.dat')]",MLP,45.36
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hu1980.dat'), ('transversal', 'neutral-hututu.dat')]",KNN_manhattam,81.44
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hu1980.dat'), ('transversal', 'neutral-legendre.dat')]",KNN_manhattam,78.35
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hu1980.dat'), ('transversal', 'neutral-chebyshev.dat')]",KNN_manhattam,74.23
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hu1980.dat'), ('transversal', 'neutral-zernike.dat')]",MLP,50.52
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hu1980.dat'), ('whole', 'neutral-hu1980.dat')]",KNN_manhattam,74.74
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hu1980.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,78.35
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hu1980.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,72.16
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hu1980.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_manhattam,71.13
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hu1980.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,77.32
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hututu.dat'), ('transversal', 'neutral-legendre.dat')]",KNN_manhattam,80.41
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hututu.dat'), ('transversal', 'neutral-chebyshev.dat')]",KNN_manhattam,78.35
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hututu.dat'), ('transversal', 'neutral-zernike.dat')]",KNN_manhattam,62.37
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hututu.dat'), ('whole', 'neutral-hu1980.dat')]",KNN_manhattam,79.38
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hututu.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,81.44
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hututu.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,79.38
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hututu.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_manhattam,79.38
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-hututu.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,83.51
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-legendre.dat'), ('transversal', 'neutral-chebyshev.dat')]",KNN_manhattam,74.74
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-legendre.dat'), ('transversal', 'neutral-zernike.dat')]",KNN_manhattam,63.92
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-legendre.dat'), ('whole', 'neutral-hu1980.dat')]",MLP,77.84
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-legendre.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,77.84
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-legendre.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,77.84
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-legendre.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_manhattam,74.74
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-legendre.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,80.93
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-chebyshev.dat'), ('transversal', 'neutral-zernike.dat')]",KNN_manhattam,62.37
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-chebyshev.dat'), ('whole', 'neutral-hu1980.dat')]",MLP,73.71
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-chebyshev.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,75.26
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-chebyshev.dat'), ('whole', 'neutral-legendre.dat')]",KNN_manhattam,72.68
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-chebyshev.dat'), ('whole', 'neutral-chebyshev.dat')]",KNN_manhattam,71.13
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-chebyshev.dat'), ('whole', 'neutral-zernike.dat')]",KNN_manhattam,77.84
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-zernike.dat'), ('whole', 'neutral-hu1980.dat')]",MLP,51.03
"[('radial', 'neutral-legendre.dat'), ('transversal', 'neutral-zernike.dat'), ('whole', 'neutral-hututu.dat')]",KNN_manhattam,52.06
